split,label,source_relative_path,segment_index,processed_path,sample_rate,duration_sec
train,natural sound,natural sound/if_necessary/18_11837.wav,0,processed/forest_sound_16k_5s/train/natural sound/18_11837__seg00.wav,16000,5
train,natural sound,natural sound/9_10946.wav,0,processed/forest_sound_16k_5s/train/natural sound/9_10946__seg00.wav,16000,5
train,poaching,poaching/5C53AFBE_4676387b80-ccf9-44be-a959-602fc5966564349e2ffa-bb38-4804-9782-e1216f0eb1517576e4b7-bd52-47cb-90c0-e95d88566f35.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C53AFBE_4676387b80-ccf9-44be-a959-602fc5966564349e2ffa-bb38-4804-9782-e1216f0eb1517576e4b7-bd52-47cb-90c0-e95d88566f35__seg00.wav,16000,5
train,logging,logging/5-253101-C-49.wav,0,processed/forest_sound_16k_5s/train/logging/5-253101-C-49__seg00.wav,16000,5
train,natural sound,natural sound/8_10830.wav,0,processed/forest_sound_16k_5s/train/natural sound/8_10830__seg00.wav,16000,5
train,natural sound,natural sound/5_10519.wav,0,processed/forest_sound_16k_5s/train/natural sound/5_10519__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_10.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_10__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_10.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_10__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_10.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_10__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_10.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_10__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_10.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_10__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_10.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_10__seg05.wav,16000,5
train,poaching,poaching/5BCB23E6_45e4c6aacc-18ce-4d71-8cac-574d7fc0275cdbd089de-540a-490c-899f-67d0adf57398663169ac-349f-4804-8ee0-eadb52bfc2a5.WAV,0,processed/forest_sound_16k_5s/train/poaching/5BCB23E6_45e4c6aacc-18ce-4d71-8cac-574d7fc0275cdbd089de-540a-490c-899f-67d0adf57398663169ac-349f-4804-8ee0-eadb52bfc2a5__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_66.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_66__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_66.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_66__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_66.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_66__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_66.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_66__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_66.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_66__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_66.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_66__seg05.wav,16000,5
train,natural sound,natural sound/3_10367.wav,0,processed/forest_sound_16k_5s/train/natural sound/3_10367__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/17_11773.wav,0,processed/forest_sound_16k_5s/train/natural sound/17_11773__seg00.wav,16000,5
train,logging,logging/13_11368.wav,0,processed/forest_sound_16k_5s/train/logging/13_11368__seg00.wav,16000,5
train,poaching,poaching/58FBD400c7d4db5f-ba86-4743-9d77-b19eae623969.WAV,0,processed/forest_sound_16k_5s/train/poaching/58FBD400c7d4db5f-ba86-4743-9d77-b19eae623969__seg00.wav,16000,5
train,natural sound,natural sound/23_12301.wav,0,processed/forest_sound_16k_5s/train/natural sound/23_12301__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/20_12047.wav,0,processed/forest_sound_16k_5s/train/natural sound/20_12047__seg00.wav,16000,5
train,logging,logging/13_11327.wav,0,processed/forest_sound_16k_5s/train/logging/13_11327__seg00.wav,16000,5
train,poaching,poaching/New folder/m16_010_SA_077B_S03.wav,0,processed/forest_sound_16k_5s/train/poaching/m16_010_SA_077B_S03__seg00.wav,16000,5
train,poaching,poaching/58FBD3C141285ab8-17b8-43c4-addc-a539a6652da2.WAV,0,processed/forest_sound_16k_5s/train/poaching/58FBD3C141285ab8-17b8-43c4-addc-a539a6652da2__seg00.wav,16000,5
train,poaching,poaching/5BE2166C_44e799fafa-9063-4f55-92c3-daca7151a272a3e14c63-949b-408e-a602-449a9bf7f6f3f3945a09-f42e-409e-8c77-7d1bfcf6f178.WAV,0,processed/forest_sound_16k_5s/train/poaching/5BE2166C_44e799fafa-9063-4f55-92c3-daca7151a272a3e14c63-949b-408e-a602-449a9bf7f6f3f3945a09-f42e-409e-8c77-7d1bfcf6f178__seg00.wav,16000,5
train,natural sound,natural sound/26_12606.wav,0,processed/forest_sound_16k_5s/train/natural sound/26_12606__seg00.wav,16000,5
train,poaching,poaching/New folder/sig-p225_002_SA_210A_S06.wav,0,processed/forest_sound_16k_5s/train/poaching/sig-p225_002_SA_210A_S06__seg00.wav,16000,5
train,natural sound,natural sound/27_12719.wav,0,processed/forest_sound_16k_5s/train/natural sound/27_12719__seg00.wav,16000,5
train,natural sound,natural sound/24_12460.wav,0,processed/forest_sound_16k_5s/train/natural sound/24_12460__seg00.wav,16000,5
train,poaching,poaching/5BE21952_206a4af8ab-8d97-41e3-98e7-80206d425ab0cb91aaa4-9f47-44f9-a554-8763a0b525a13d7e2489-a54b-4abf-9f60-8b0301a1b8d2.WAV,0,processed/forest_sound_16k_5s/train/poaching/5BE21952_206a4af8ab-8d97-41e3-98e7-80206d425ab0cb91aaa4-9f47-44f9-a554-8763a0b525a13d7e2489-a54b-4abf-9f60-8b0301a1b8d2__seg00.wav,16000,5
train,poaching,poaching/5C035929_46ca40eaa-fb29-4392-9293-c00ecad7a30120f069b7-67a9-451e-9938-71940988c674d6936046-c52f-4116-9af3-4c37240f455b.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C035929_46ca40eaa-fb29-4392-9293-c00ecad7a30120f069b7-67a9-451e-9938-71940988c674d6936046-c52f-4116-9af3-4c37240f455b__seg00.wav,16000,5
train,fire,fire/3-104958-A-12.wav,0,processed/forest_sound_16k_5s/train/fire/3-104958-A-12__seg00.wav,16000,5
train,natural sound,natural sound/26_12616.wav,0,processed/forest_sound_16k_5s/train/natural sound/26_12616__seg00.wav,16000,5
train,natural sound,natural sound/3_10342.wav,0,processed/forest_sound_16k_5s/train/natural sound/3_10342__seg00.wav,16000,5
train,poaching,poaching/5C243291_555bddfabc-6911-449b-b5dd-db73c1b630fd6053057a-c916-4c70-b810-a0147e1deae1d3c856af-4bdb-4999-8a8b-ec6ea44f0b0a.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C243291_555bddfabc-6911-449b-b5dd-db73c1b630fd6053057a-c916-4c70-b810-a0147e1deae1d3c856af-4bdb-4999-8a8b-ec6ea44f0b0a__seg00.wav,16000,5
train,natural sound,natural sound/4_10450.wav,0,processed/forest_sound_16k_5s/train/natural sound/4_10450__seg00.wav,16000,5
train,natural sound,natural sound/5_10503.wav,0,processed/forest_sound_16k_5s/train/natural sound/5_10503__seg00.wav,16000,5
train,poaching,poaching/5BCE4D40_26b14fbede-5ef1-4dc3-8820-7cca643a44112a70b918-a624-4562-831e-14a59b88b5c0a1511357-1f8f-4884-bb8d-a3b76e72c99a.WAV,0,processed/forest_sound_16k_5s/train/poaching/5BCE4D40_26b14fbede-5ef1-4dc3-8820-7cca643a44112a70b918-a624-4562-831e-14a59b88b5c0a1511357-1f8f-4884-bb8d-a3b76e72c99a__seg00.wav,16000,5
train,poaching,poaching/5C035C73_82aea3a4a-be0a-44e9-868d-6a595aed714299cf0aab-63e6-4b43-803c-6374128828d3435f4aa1-fe6a-47f2-8c2f-888cc9ef0792.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C035C73_82aea3a4a-be0a-44e9-868d-6a595aed714299cf0aab-63e6-4b43-803c-6374128828d3435f4aa1-fe6a-47f2-8c2f-888cc9ef0792__seg00.wav,16000,5
train,poaching,poaching/New folder/m16_022_SA_097A_S04.wav,0,processed/forest_sound_16k_5s/train/poaching/m16_022_SA_097A_S04__seg00.wav,16000,5
train,natural sound,natural sound/9_10948.wav,0,processed/forest_sound_16k_5s/train/natural sound/9_10948__seg00.wav,16000,5
train,fire,fire/videoplayback_54.wav,0,processed/forest_sound_16k_5s/train/fire/videoplayback_54__seg00.wav,16000,5
train,fire,fire/videoplayback_54.wav,1,processed/forest_sound_16k_5s/train/fire/videoplayback_54__seg01.wav,16000,5
train,fire,fire/videoplayback_54.wav,2,processed/forest_sound_16k_5s/train/fire/videoplayback_54__seg02.wav,16000,5
train,fire,fire/videoplayback_54.wav,3,processed/forest_sound_16k_5s/train/fire/videoplayback_54__seg03.wav,16000,5
train,fire,fire/videoplayback_54.wav,4,processed/forest_sound_16k_5s/train/fire/videoplayback_54__seg04.wav,16000,5
train,fire,fire/videoplayback_54.wav,5,processed/forest_sound_16k_5s/train/fire/videoplayback_54__seg05.wav,16000,5
train,poaching,poaching/5BA23174_398124f16a-115b-459e-9d3a-620a1d910e1b98a58901-ba81-49d6-9ddc-77a9dd7eda51da9c2d45-3b91-4c5c-ac5f-46db50c40ad6.WAV,0,processed/forest_sound_16k_5s/train/poaching/5BA23174_398124f16a-115b-459e-9d3a-620a1d910e1b98a58901-ba81-49d6-9ddc-77a9dd7eda51da9c2d45-3b91-4c5c-ac5f-46db50c40ad6__seg00.wav,16000,5
train,logging,logging/10_11050.wav,0,processed/forest_sound_16k_5s/train/logging/10_11050__seg00.wav,16000,5
train,poaching,poaching/5C5CAD66_7e9fd197c-7c65-4bc0-b045-dcd090eca7dcac0b5718-e069-48f9-8467-b44ff03433c0ebec588c-6aa9-4ff2-a539-33026dcc4f11.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C5CAD66_7e9fd197c-7c65-4bc0-b045-dcd090eca7dcac0b5718-e069-48f9-8467-b44ff03433c0ebec588c-6aa9-4ff2-a539-33026dcc4f11__seg00.wav,16000,5
train,poaching,poaching/5C52E8AB_29900e5ac-90de-4d29-a5ed-fd78ff95a6a1836dc8e5-3824-4572-b797-9aab45eef3d1c5ec6bfb-cb35-40a8-9879-602e2c391d41.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C52E8AB_29900e5ac-90de-4d29-a5ed-fd78ff95a6a1836dc8e5-3824-4572-b797-9aab45eef3d1c5ec6bfb-cb35-40a8-9879-602e2c391d41__seg00.wav,16000,5
train,fire,fire/1_10162.wav,0,processed/forest_sound_16k_5s/train/fire/1_10162__seg00.wav,16000,5
train,poaching,poaching/New folder/sig-p225_012_SA_090B_S05.wav,0,processed/forest_sound_16k_5s/train/poaching/sig-p225_012_SA_090B_S05__seg00.wav,16000,5
train,natural sound,natural sound/4_10466.wav,0,processed/forest_sound_16k_5s/train/natural sound/4_10466__seg00.wav,16000,5
train,natural sound,natural sound/8_10871.wav,0,processed/forest_sound_16k_5s/train/natural sound/8_10871__seg00.wav,16000,5
train,natural sound,natural sound/5_10526.wav,0,processed/forest_sound_16k_5s/train/natural sound/5_10526__seg00.wav,16000,5
train,natural sound,natural sound/23_12337.wav,0,processed/forest_sound_16k_5s/train/natural sound/23_12337__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_36.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_36__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_36.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_36__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_36.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_36__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_36.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_36__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_36.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_36__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_36.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_36__seg05.wav,16000,5
train,fire,fire/1_10148.wav,0,processed/forest_sound_16k_5s/train/fire/1_10148__seg00.wav,16000,5
train,natural sound,natural sound/26_12617.wav,0,processed/forest_sound_16k_5s/train/natural sound/26_12617__seg00.wav,16000,5
train,poaching,poaching/14_11464.wav,0,processed/forest_sound_16k_5s/train/poaching/14_11464__seg00.wav,16000,5
train,logging,logging/10_11003.wav,0,processed/forest_sound_16k_5s/train/logging/10_11003__seg00.wav,16000,5
train,natural sound,natural sound/24_12459.wav,0,processed/forest_sound_16k_5s/train/natural sound/24_12459__seg00.wav,16000,5
train,poaching,poaching/15_11502.wav,0,processed/forest_sound_16k_5s/train/poaching/15_11502__seg00.wav,16000,5
train,natural sound,natural sound/26_12604.wav,0,processed/forest_sound_16k_5s/train/natural sound/26_12604__seg00.wav,16000,5
train,natural sound,natural sound/8_10836.wav,0,processed/forest_sound_16k_5s/train/natural sound/8_10836__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_36.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_36__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_36.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_36__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_36.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_36__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_36.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_36__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_36.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_36__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_36.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_36__seg05.wav,16000,5
train,logging,logging/10_11030.wav,0,processed/forest_sound_16k_5s/train/logging/10_11030__seg00.wav,16000,5
train,natural sound,natural sound/26_12671.wav,0,processed/forest_sound_16k_5s/train/natural sound/26_12671__seg00.wav,16000,5
train,natural sound,natural sound/23_12315.wav,0,processed/forest_sound_16k_5s/train/natural sound/23_12315__seg00.wav,16000,5
train,natural sound,natural sound/3_10355.wav,0,processed/forest_sound_16k_5s/train/natural sound/3_10355__seg00.wav,16000,5
train,natural sound,natural sound/4_10465.wav,0,processed/forest_sound_16k_5s/train/natural sound/4_10465__seg00.wav,16000,5
train,poaching,poaching/5C243260_24e0e7f1b0-1c8c-4b8e-975a-6355b6c0785f29bdcc37-7210-44ca-b8b5-c0015deffd812cae618e-4bf0-4398-bcbc-43fade385d8b.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C243260_24e0e7f1b0-1c8c-4b8e-975a-6355b6c0785f29bdcc37-7210-44ca-b8b5-c0015deffd812cae618e-4bf0-4398-bcbc-43fade385d8b__seg00.wav,16000,5
train,logging,logging/10_11027.wav,0,processed/forest_sound_16k_5s/train/logging/10_11027__seg00.wav,16000,5
train,poaching,poaching/58FBC5410899848e-f10d-49ee-ac4b-1838610c31d8.WAV,0,processed/forest_sound_16k_5s/train/poaching/58FBC5410899848e-f10d-49ee-ac4b-1838610c31d8__seg00.wav,16000,5
train,poaching,poaching/New folder/m16_018_5 (51).wav,0,processed/forest_sound_16k_5s/train/poaching/m16_018_5_51___seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/19_11949.wav,0,processed/forest_sound_16k_5s/train/natural sound/19_11949__seg00.wav,16000,5
train,logging,logging/2-51630-A-49.wav,0,processed/forest_sound_16k_5s/train/logging/2-51630-A-49__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/20_12014.wav,0,processed/forest_sound_16k_5s/train/natural sound/20_12014__seg00.wav,16000,5
train,logging,logging/2-68391-A-41.wav,0,processed/forest_sound_16k_5s/train/logging/2-68391-A-41__seg00.wav,16000,5
train,logging,logging/10_11063.wav,0,processed/forest_sound_16k_5s/train/logging/10_11063__seg00.wav,16000,5
train,poaching,poaching/New folder/sig-p225_007_SA_010A_S01.wav,0,processed/forest_sound_16k_5s/train/poaching/sig-p225_007_SA_010A_S01__seg00.wav,16000,5
train,fire,fire/1_10116.wav,0,processed/forest_sound_16k_5s/train/fire/1_10116__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_43.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_43__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_43.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_43__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_43.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_43__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_43.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_43__seg03.wav,16000,5
